Word,Frequency
coveted,2
prime,1
parking,2
fashionable,1
plaque,1
Favors,1
Coworkers,1
Kudos,2
Brownie,1
Suspicions,2
Enright,1
Chickens,1
June,1
Rugrats,1
Dora,1
Thomas,1
Tank,3
Engine,1
grouped,1
golf,5
funnier,1
Golfmania,1
sincere,1
overview,1
freaky,1
gophers,1
hi-tech,1
zany,1
nailed,1
Yatzy,1
Variation,1
scoreboard,1
roll-markers,1
watering,4
giraffes,1
chimpanzees,1
zebras,1
hippopotamuses,1
Fredericus,1
Eligio,1
Cazzato,1
falconers,1
Kaiser,2
Frederik,1
Castel,1
118,1
43x66mm,1
falcon,1
hawk,2
unthinkable,1
Naturally,1
surround,1
Fewer,1
demoted,1
Freak,1
Child,1
Designer/Publisher,1
2x2,1
antisocial,1
trapping,1
Mensa,2
mountain,2
edible,1
medicinal,1
ailments,2
huckleberry,1
nightfall,1
investigator,1
hard-boiled,1
sleuth,1
prosecute,1
foremost,1
jovan,1
Legwork,1
Hardship,1
troubles,1
Grzybobranie,1
Mushrooming,1
1970-s,1
mug-shaped,1
uncollected,1
mushrooms,5
mugs,1
gain/lose,1
60th,1
fancier,2
unplayed,2
Reach,1
seeded,2
strictly,1
descending,1
tabbed,1
records,1
redistributed,1
fetch,1
idol,1
hurry,2
statue,1
cog-wheels,1
Ludo,1
subjects,1
jets,1
statistics,3
readily,1
portable,4
statistic,5
252mph,1
Familiarity,1
absolute,1
Quartets,1
spheres,1
submitting,1
Bust~the~Trust,1
monopolistic,2
practices,2
3-company-combinations,1
Trust-Busting,1
lawyers,1
monopolies,1
social-credit,1
Oligopolies,1
Trusts,1
Monopolies,1
accusation,3
Accusing,1
Budget-Commissioner,1
lending,1
Social-Credit,1
IOU,1
Low-Budget,1
briefly,1
1976-1982,1
Anti,1
prevailing,2
withdrawn,1
thru,1
Plenty,2
eh,1
true/false,1
Christ,1
1899,1
2000th,1
Anytime,1
4-Mar,1
Anvndbart,1
Litet,1
Fretag,1
'It,1
Happen,1
'Delicious,1
'Naturally,1
'This,1
Norwegian,1
Damm,1
Egmont,1
beliefs,2
0,2
Robo,1
Champ,1
Leaky,1
Cauldron,1
Gringott,1
galleons,1
sickles,1
knuts,1
Hogwart,1
potion,1
bottles,2
cauldrons,2
robes,1
havoc,2
floo,1
powder,2
Knockturn,2
Alley,2
stocking,1
layer,2
spade,2
stumble,1
Karez,6
Tyrial,2
grasp,2
ruins,1
dispatch,1
finest,1
Fallen,1
lord,3
guilds,1
tighten,1
attracting,1
wishing,1
pockets,1
fortunes,3
lurk,1
guild,2
erect,1
private,3
inflict,1
aspiration,1
possessions,1
ambitions,2
Slides,1
play-action,1
circumnavigating,1
judicious,1
SmileyFace,1
lent,1
Intriguingly,1
royal,2
parlor,1
after-dinner,1
recorded,1
dates,2
catchphrase,1
suggestions,1
timers,1
commercially,1
creatively,2
strenuously,1
flapping,1
buzzard,2
scavenger,1
raptor,1
sew,1
frustration,1
piecing,1
relief,1
miraculously,1
Movers,1
Sorcerer,2
best-loved,1
Steamboat,1
Willie,1
Poppins,1
Caribbean,1
South,2
robbed,1
Portal,1
Dune,2
deeply,1
one-to-four,1
desert,1
Arrakis,1
story-driven,1
rebels,1
finite,1
opposition,1
prologue,1
acquainted,1
two-to-three,1
separately,2
climax,1
Hoard,1
replay,2
//www.sjgames.com/greedquest/index.html,1
Massilia,2
install,1
stalls,3
demanding,1
well-stocked,1
incur,1
wrath,1
consul,2
goddesses,1
offerings,2
client,1
Heritage,1
Decision,1
Pacific,1
redeployed,1
Marines,5
ship/aircraft,1
soldier,1
relieves,1
Marine,1
Frederic,1
Vester,2
kolopoly,2
supplement,1
journal,1
Munich,1
Horticultural,1
Exposition,1
pavilion,1
Bavarian,1
Ministry,1
Environment,1
adjustable,2
ecopolicy,1
Source,1
//de.wikipedia.org/wiki/,1
C3,1
96kolopoly,1
ecological/economic/sociological,1
1993,1
Kybernetien,1
Kyborien,1
wheels,1
Settings,1
E.g,1
acceptance,1
Optionally,1
Kakerlaloop,1
spinoff,1
Kakerlakak,1
Thirty,1
Picts,1
Scots,1
inland,1
Vortigern,2
Saxon,1
Hengist,3
Horsa,2
rightfully,1
stout,1
littered,1
monasteries,1
estates,1
explored,1
TomaTomato,2
Mato,1
tongue-twister,1
Tomatotomatomama,1
smoothly,1
captivating,2
Gerard,1
Way,1
Gabriel,1
siblings,1
dysfunctional,3
Lay,1
//umbrellaacademygame.com,1
polish,1
Korporacja,1
Kariera,1
Polityczna,1
Andrzej,1
Mleczko,1
Gierki,1
Maeskie,1
Charades,1
Describing,1
Joker,1
reincarnation,1
Oregon,3
Trail,3
precise,1
tracking,1
trail,1
1/1/2/2/3/4,1
orthogonal,1
flowers,1
successes,1
bison,1
flees,1
dysentery,1
drowning,1
leg,1
calamities,1
Chromino,2
chromatic,1
chromino,4
1x3,1
chrominoes,1
expert,1
Dare,1
Show-Off,1
Daredevil,1
DARE,1
matey,1
tank,1
squads,1
mention,1
Flat-pack,1
seller,1
Takkie,1
Kakkie,1
poops,1
sidewalk,1
cleaned,1
feces,1
leash,1
shovels,1
Kingdoms,1
looms,1
leeching,1
communally,1
d12,1
self-contained,1
negated,1
manipulated,1
tailor,1
posed,1
succession,1
forging,1
agreement,1
'press,1
pads,4
'raspberry,1
increasingly,1
mammal,1
Latin,1
folklore,1
Chupacabra,6
bull,1
Chupacabras,1
Loco,1
airways,1
fin,1
country/continent,1
Airways,1
Lufthansa,1
Alitalia,1
KLM,1
SAS,1
Jumbo,2
Jet,1
route-right,1
indicators,1
booking,1
'Jumbo,1
5000,1
10000,1
50000,1
100000,1
grapes,4
cranked,1
stomp,1
grape,2
squished,1
remold,1
Play-Doh,1
Smashed,1
Potatoes,1
swim-for-your-life,1
appetite,1
creeps,1
swallows,1
DIRTY,7
MINDS,4
Naughty,1
Clues,1
cleanest,1
dirtier,1
NOTHING,1
SEEMS,1
TEST,1
MIND,1
READING,1
FOLLOWING,1
CLUES,1
'm,3
u-n-t.,1
Chieftains,1
intolerable,1
Orcish,2
inevitably,1
squabble,1
carcass,1
roasting,1
campfire,1
musician,2
shortened,1
rating,4
ratings,2
Marauders,2
substitutes,1
Slam-O-Matic,1
slap-in,1
terrorism,1
government,1
agency,1
utilize,1
wire,3
taps,1
Cultists,1
Invincible,1
Anarchy,1
Gun,1
Toting,1
Maniacs,1
Militant,1
Satanic,1
Gamers,1
agencies,1
terrorists,2
Presidential,1
commendation,1
Fishing,1
Terrorists,1
boxing,2
punch,2
TKO,1
akin,3
Werewolf/Mafia,1
served,1
Cardline,2
Marvel,2
superheroes,1
IQ,1
cheerfully,1
Lasts,1
5+,1
puzzlers,1
Transfiguration,1
muggles,1
On-screen,1
puzzle-solving,1
Polyjuice,1
Potion,1
clip,1
tackle,1
Boggarts,1
Basilisk,1
Dementors,1
Flextime,1
Six-sided,2
Numbered,1
Eight-sided,1
Category,2
Reference,1
Metal,1
160,1
Instruction,2
Real,1
Harald,1
Lieske,1
rhomboid,1
diamond-shaped,1
snakes,2
teleporting,1
Outpost,4
observatory,1
isolated,1
tundra,1
Siberia,3
anomalous,1
shifted,1
storm-of-the-century,1
howls,1
buzzing,1
yesterday,1
crew-member,1
AWOL,1
evacuation,1
rations,1
inventive,1
dual-facing,1
life-saving,1
catastrophes,1
enduring,2
relentless,1
untamable,1
much-needed,1
resupply,1
ration,1
perils,1
counter-clockwise,1
'Card,1
flunk,2
prosaic,1
academy,1
besting,1
graded,1
cumulatively,1
Graduation,2
Milestones,1
pencil-and-paper,3
grids,2
deploys,1
Salvo,3
IE,2
sunk,2
Destroyer,3
Shots,1
Etc,1
reinvented,1
Revised,1
1931,1
Starex,1
Novelty,1
NY,2
publishes,5
1933,1
Strathmore,1
1943,3
pad-and-pencil,1
Broadsides,1
Sink,1
Gebert,1
G.,1
Krueger,1
Brewing,1
Maurice,1
Freedman,1
RI,1
1961,1
Ideal,1
Sunk,1
Convoy,1
Transogram,1
Pencil,1
Mechanism,1
Stacking,1
Tumbling,1
liberal,1
interpretation,1
trump,2
non-trump,1
Machine,2
Assassination,1
delights,1
elderly,1
forgot,1
assassins,4
slew,1
Prediction,5
Intel,1
dislike,1
Gift,2
devise,1
greenlit,1
hinging,1
rock-solid,1
prompts,1
amending,1
Specialists,1
Actions,2
Aftermath,1
Completion,1
Specialist,2
escapes,2
Hard-core,1
gamemaster,1
Groups,1
Psychopath,1
psychopath,1
faster-paced,1
prediction,1
assassination,2
assigns,1
propose,1
Mechanical,1
subjective,1
judgments,1
directs,1
discussions,1
justifying,1
merits,1
moderating,1
bee,1
persists,1
terrorize,2
maximize,2
locate,1
rapid,1
achieving,1
debris,1
Witchcraft,1
Wizardry,1
Albus,1
Dumbledore,1
duelling,1
exams,1
classrooms,1
game-mode,1
Beginner,1
Teaming,1
Voldemort,1
annex,1
210,1
Missions,1
Objects,1
Floo,1
Portkey,1
intends,1
appoint,1
vineyard,2
cleverest,1
wily,2
sweetness,2
vine,1
dispensing,1
goblets,1
barrels,1
demonstrate,1
appreciation,1
Vineyard,1
uniformity,1
Mastermind,2
multi-lingual,1
Maker,1
Proper,1
languages,1
Worth,1
extraordinary,2
Past,1
spans,1
millennia,1
destroys,1
happiness,1
January,1
Stunned,1
lady,1
handrails,1
grief,1
hurtles,1
fondly,1
tuft,1
blonde,1
plume,1
perceives,1
scream,1
mingling,1
nightly,1
Investigate,1
LeStrade,1
culprits,1
Bakerspeed,1
crimes,1
Chaotic,1
MASSIVE,1
adapt,1
accepting,1
Happiness,2
Sadness,2
Thanks,2
Assistant,2
kNOW,2
"1,500+",1
daily,1
Honululu,1
Sydney,1
assistant,2
tongue,1
twisters,1
specials,1
explanation,1
Xanth,3
Piers,3
Anthony,3
reckon,1
retreats,2
one-sided,1
one-way,1
pun-filled,1
chits,1
Chair,1
Events/Encounters,1
Quests,5
E/E,3
monochrome,1
errata,1
Cunning,2
Talent,1
exception,1
tying,1
Event/Encounter,1
Disaster,2
Still,1
Humphrey,1
Monaural,2
Stereo,1
Utilizing,1
variables,1
operators,1
'Not,1
'And,1
'Or,1
'If-Then,1
'Parenthesis,1
gotcha,1
'Fallacy,1
'true,1
Ergo,1
gray,1
approx,1
100x80cm,1
bearings,1
curved,1
pots,1
re-use,1
Gunfight,1
Corral,1
Carrot,1
wilds,1
overhead,1
Carrotia,1
mazes,1
scooping,1
owl,3
swoop,1
daunting,1
India,3
westernized,1
Schmidt-Spiele,1
Juegos,1
Antigedad,1
Parchis,1
'Wa-hoo,1
'Wahoo,1
homegrown,2
1900s,1
overprotective,1
Spongebob,1
Bikini,1
Bottom,1
decreased,1
raffles,1
Shady,1
Shoals,1
heirlooms,1
Venetian,1
palaces,2
palace,1
Debt,1
auctioneer,1
maths,1
Tying,1
Canaletto,1
incarnations,1
Jardin,1
Garten,1
Training,2
Days,3
Coinciding,1
Tributes,1
gender,1
charm,1
Effort,1
Attribute,1
approval,2
Connect,1
Moku,1
non-proprietary,1
Mistress,1
geopolitical,1
fictitious,1
Canal,2
links,1
bordering,1
importance,1
land-locked,1
pipelines,1
tanker,1
organisation,1
shipping,1
politician,1
dictator,1
guerrilla,1
incident,2
favourable,1
maximises,1
offset,1
1972,1
SESSION,1
REPORT,1
lucrative,1
scams,6
spamming,1
mailing,7
scam,10
Scams,1
highlights,1
Virtual,1
Jellorama,1
Walter,1
Wankery,1
Disgusting,1
Tricks,1
geeky,2
witty,2
'make,1
mail-out,4
spams,1
spam,2
'mail,1
2,1
5,1
spammed,1
subscribers,1
disgruntled,1
merge,1
mail-outs,1
hardware,1
Hardware,1
prescribed,1
eg,1
Mail-out,1
hose,1
understood,1
Citadel,1
unbroken,1
terminals,2
relocate,1
enfers,1
Infernal,1
Forge,1
unhealthy,1
Crimson,3
homage,1
slasher,1
Ignoring,1
cautions,1
hard-partying,1
amorous,1
weekend,1
Klein,6
Hatchet,2
KLEIN,1
bewitched,1
vengeance,2
Peek,1
Hide,1
morning,1
deduced,2
Suspects,1
lineup,1
slashed,1
Acts,1
coordinates,2
flashes,1
whistling,1
100+,1
manually,1
semi-wild,1
attribute,1
deducts,1
Fireball,2
teeming,1
Vul-Kar,2
earthquakes,1
remake,1
Target-exclusive,1
streamlined-by-subtraction,1
side-quests,2
skew,1
RARRR,1
rampages,1
Cities,1
fire-spewing,1
flatten,1
Singaporean,3
sabo,1
Personality,1
Prove,1
bravest,2
attraction,1
fast-flying,1
wormholes,1
Daring,1
comets,1
Starports,3
refuel,3
Navigation,3
Launcher,1
rockets,1
gauge,1
vintage,1
bookshelf,1
Graxia,6
strategy-based,1
Henchmen,1
Legions,1
Prestige,2
Loot,2
Guardian,2
portals,1
commanding,1
Graxian,1
Guardians,1
Petroglyph,1
fishing,2
magnet,2
cord,1
aquarium,3
'fish,1
nineties,1
twenty-first,1
disposable,1
Wedge,2
Shortcut,1
quicker,1
Gazumping,1
Views,1
Living,1
Makers,1
Sporting,1
Benjamin,1
grandest,1
rumbling,2
thumping,1
Patch,2
Products,2
side-splitting,1
Descriptions,1
truthful,1
swimsuit,1
closet,1
300-plus,1
Arne,8
wreck,1
Boys,1
grandparents,1
everybodys,1
universal,1
tongues,1
quarter,2
ARNE,1
indeed,1
Total,1
generic,1
pre-gunpowder,1
137,1
68,1
Busen,1
memorization,1
dissimilar,1
Concentration,2
breasts,1
Q-Turn,2
nickels,1
flat,2
randomizing,1
quarter-turn,2
headed,1
intersection,1
reposition,2
imperialist,1
colonial,2
concessions,2
treaties,1
foothold,1
Expedition,2
Congo,2
Rivero,1
#NAME?,1
paddle-wheeler,1
steamboat,1
Leopoldville,1
Kinshasa,1
remote,1
Kindu,1
deepest,1
travelers,2
steamer,2
nationalities,1
professions,1
tycoon,1
petroleum,1
petrodollars,1
strongly,1
petrol-producing,1
telex,2
derricks,3
Visually,1
crafted,1
concession,1
390,1
petrodollar,1
HEMA,1
7-Mar,1
999,1
Christianisation,1
Scandinavian,1
stubborn,1
looked,1
opulence,1
abundant,1
harvests,1
Valhalla,1
Months,1
voyage,1
terribly,1
disturbing,1
immersed,1
mist,1
oppressive,1
None,1
settlers,3
longship,1
planted,1
rebuild,1
frightening,1
HEL,2
viking,1
duo,1
SMOG,1
Moloch,1
CMON,1
Rakoto,1
Christophe,1
Madura,1
immediate,2
hunger,1
chapters,1
Storytelling,1
ubiquitous,1
franchises,1
Yoshi,1
squadron,1
X-wing,1
proton,1
ventilation,1
shaft,1
Yavin,1
Millennium,1
Kenner,1
concurrently,1
Operation,1
hapless,1
patient,4
dictate,1
tweezers,1
sloppy,1
light-up,1
extractions,1
Shrek,2
Bowler,1
Thumb,1
Pot,1
Belly,1
Foot,1
Rubber,1
Neck,1
Knee,1
excavating,1
Spiderman,2
healing,1
people-parts,1
R2D2,1
C3PO,1
Meow,9
eloquent,1
'Meow,1
Skeptical,1
Meows,1
meow,1
Headlights,1
stall,1
Running,1
larger-than-life,1
Uruk-Hai,1
Interlocking,1
Trait,1
Gauges,1
Gauge,1
Bases,1
Wonders,3
Stoneseekers,1
Orbitals,1
Summon,1
Items,1
Lands,2
Formless,1
intertwine,1
CAPTURING,1
STONES,1
COLLECTIBILITY,1
RUNS,1
1st,1
serialized,1
one-of-ones,1
exclusives,1
CLASS,1
environments,1
reprints,1
CASUAL,1
HARDCORE,1
FORMATS,1
Purpose,1
DECKBUILDER,1
PLAYGROUND,1
restrictions,1
ART,1
REIMAGINED,1
maker,2
Rocky,1
codebreaker,2
meter,1
Meter,1
errand,1
club,2
license,1
Mille,1
Bourne,1
Yarrr,1
Creatives,1
Bluffaneer,4
pilfer,1
bone-shaped,1
mateys,1
cough,1
rowdy,1
pirate-themed,1
craftiest,1
accessible,1
heist,1
spicing,1
Noches,1
Sangre,1
Bloody,1
Nights,1
pickpockets,1
Surviving,1
Dickens,1
Oliver,4
beginnings,1
Revolution,1
Escaping,1
degradation,1
sanctuary,2
vice,1
OBJECTIVE,1
deftness,1
Shillings,3
Twists,1
Sanctuary,4
HOOK,1
Artful,1
Dodger,1
Sikes,1
Charley,1
Bates,1
Fagin,1
Brownlow,2
Nancy,1
Gives,1
Takes,1
loses/gains,1
Shilling,1
February,1
painted,1
Awase,1
Kai-awase,1
Pelmanism,1
Switzerland,1
domino-like,1
Zwillingsspiel,1
Pexeso,2
acronym,1
pekeln,1
se,1
sousted,1
hellishly,1
gay,1
Breast,1
giveaway,1
motifs,2
1x1,1
Dar,1
Yamaguchi,1
Ryan,2
charged,1
steady,1
contributor,1
dubbed,1
german,1
NichtLustig,3
mimicry,1
time-travelling,1
borrowing,1
yetis,1
suicidal,1
lemmings,1
Advertised,1
FUNNY,1
Nichtlustig,1
Noch,1
mehr,1
Labor,1
believed,4
yarrow,1
stalks,1
divination,1
Ching,1
1850,1
re-published,1
HABA,1
Mikado,1
critters,1
farmer,1
wrecked,1
game/activity,1
LCR,1
Boomb,4
explodes,1
webpage,1
Silly,1
2-16+,1
15-May,1
tucks,1
boomb,1
capitalizes,1
studio,1
Pointless,3
grail,1
'Trophy,1
Leonardo,1
DiCaprio,1
88,1
survey,1
Anybody,1
Lift-off,1
contested,1
terraforming,1
settlement,2
sufficiently,1
terraformed,1
Mammalath,1
animal-themed,1
Yavalath,1
Cameron,1
Brownes,1
Ludi,1
Manalath,1
Dieter,1
Nstor,1
Romeral,1
Andrs,1
cells,1
activist,1
cauldron,1
shelf,3
casts,1
Sunnydale,1
vigilant,1
Giles,1
Xander,1
Willow,1
Cordelia,1
Drusilla,1
Spike,1
Unowned,1
established,1
Non-Fiction,1
Bag,1
serenity,1
Lone,3
Cub,3
Itto,1
Ogami,1
Daigoro,1
Mu,1
trait,1
Honshu,1
Wagner,1
enthusiasts,1
Hey,1
spikes,1
trivia-nerds,1
yucky,1
school-type,1
Ay,1
Carumba,1
collector,1
tins,1
reviews,1
ping-pong,1
basketball,2
hoop,2
dimpled,1
coax,1
Levers,1
angled,1
CUT,1
DECK,5
FLIP,1
HIT,3
COLOR,1
HAND,1
Creativity,1
Sense,1
Elephantastic,1
Domination,1
Cybertron,3
Transformers,2
Autobots,1
Decepticons,1
Maid,1
Throw,1
queens,3
maid,5
gloat,1
Hotels,2
floors,6
coolest,1
action-packed,2
Protect,1
Rats,1
floods,2
laundry,2
roller-coaster,2
demolition,1
Fortunes,1
dodge,1
rats,1
entirety,1
falsely,1
cheater,2
accuser,1
emptying,1
Bullshit,1
referred,1
Doubt,1
MammuZ,1
Verish,2
Ne,1
Elephonkey,1
banquet,2
nobles,1
bathe,1
splendour,1
Artists,1
troubadours,1
attending,1
hall,2
plots,1
dismiss,1
smuggle,1
dagger,1
renewed,1
motivation,1
poisoned,1
Banquet,2
portraying,1
listing,1
GameHeads,1
tending,1
Obstacle,1
resolves,1
payments,1
captivity,1
Workshop,1
competitive/cooperative,1
11-Jan,1
Savant,1
prominent,1
socialite,1
inheritance,1
1920,1
Upon,1
arrival,1
easythe,1
perplexing,1
Worse,1
sunrise,2
demands,1
servant,1
perish,1
battleships,1
patrol,1
Admirals,1
Submarine,2
Patrol,2
Boat,2
Declare,2
Bursts,4
vulnerable,1
Burst,1
Submarines,1
Redneck,2
Mullet,1
Salon,1
Operator,1
Announcer,1
Collar,1
Americana,1
married,1
re-married,1
passel,1
young'ens,1
venture,1
wheelchairs,1
weighing,1
young'uns,1
Bustin,1
Gut,1
Statecraft,3
politicians,3
manifesto,1
campaigning,2
firing,1
slavos,1
slander,2
catastrophic,1
"150,000",1
ups,1
policies,2
emergencies,1
partys,2
wholl,1
manoeuvers,1
minted,1
demographic,1
dialing,1
divulge,1
damaging,1
Loteria,1
precursor,1
utilizes,1
3x6,1
image/number,1
lotto,3
'do,1
DUELS,1
'DO,1
SOMETHING,1
verify,1
confess,1
DEER,1
LORD,1
opinions,1
Premiering,1
brawling,1
Saloon,2
noninvolved,1
Dreamland,1
warping,1
easy-to-explain,1
roundhouse,1
whiskey,1
Oopsadaisy,1
bartender,1
brawler,1
Schlger,1
Brawler,1
Drunk,1
Stoned,1
otherworldly,1
surroundings,1
NPCs,1
emergent,1
Diceless,1
Tarnished,5
optimise,1
zoomed-out,1
raises,1
positioning,1
readiness,1
drawbacks,1
exploit,1
Understanding,1
inform,1
defensively,1
stamina,1
Drawn,1
marching,1
unwary,1
nearest,1
Site,1
Grace,1
respawn,1
pause,1
overworld,1
resuming,1
locates,1
arent,1
ELDEN,1
RING,1
lavishly,1
90-120,1
span,1
30-40,1
Swindle,1
astonishment,1
stumbled,1
mutated,1
Roar,1
districts,1
listen,1
detected,1
Within,1
Together,1
Zealand,1
shore,1
spearheading,1
discoveries,1
Overall,1
well-themed,1
disturbs,1
baker,1
fixes,1
yes-or-no,1
Lickety-Split,1
sofa,1
fitting,1
Hollywood,1
Kirk,1
Fogg,1
Mayan,1
Olmec,1
Olmecs,1
sphinxes,2
sphinx,3
conquers,1
Sphinx,1
Llovar,1
commanded,1
orcs,1
Broken,1
Plain,1
marshal,1
wolfriders,1
grunts,1
shamans,1
Mennara,1
tired,1
anymore,1
sweat,1
soaked,1
kidding,1
Ten,1
enveloped,1
sheer,2
heaven,1
ground-breaking,1
helipad,1
Topple,1
YAHTZEE,1
Re-roll,1
pit,1
Hippo,1
mime,1
hippopotamus,1
Nilpferd,1
kommt,1
selten,1
Hippofolies,1
Cassino,6
Assaulting,1
Gustav,2
company/platoon,1
occurred,1
71,1
Artillery,1
elevation,1
line-of-sight,1
Germans,1
Allies,1
casualties,1
mapsheets,1
interplanetary,1
Jupiter,1
transported,1
teleport,1
Cosmic,1
fiber,1
Americans,1
interchangeably,1
beermats,1
translation,1
Gteborg,2
export,1
Cadiz,2
silver,1
piastres,1
acceptable,1
Indian,1
sailed,1
Canton,1
sought,1
profitable,1
GNP,1
reinvest,1
Cadiz/Far,1
Wyvern,3
Terrain,1
bankroll,1
ensues,1
Dragonologist,1
Times,1
Dragonology,1
authentic,1
exquisitely,1
dragonologist,1
Microgame,1
Metagaming,1
Microgames,1
Amtik,6
internal,1
"400,000km",1
universes,1
Band,3
worshipped,1
unruly,1
Sunthrowers,2
by-product,1
hurling,1
sensor,1
ducts,2
intervention,1
creations,1
mightily,1
struggled,1
turn-off,1
puzzlement,1
Rangers,1
Probes,1
Generators,1
Busters,1
Jammerswarms,1
Pressorships,1
Psycheship,1
Emissary,1
Prayerships,1
HOLY,1
WAR,1
GODSFIRE,1
