Word,Frequency
Worthington,3
Company/PSC,1
reproduce,6
remaster,1
Revolutionary,1
Lexington,1
Concord,1
Yorktown,1
sculpted,4
20mm,4
1/72nd,1
moulded,1
semi-hard,1
sprue,1
Dragoons,2
Flag,2
Bearers,2
sculpts,3
distinctly,1
22mm,1
bagged,1
sprues,1
TARAWA,1
regroup,1
cohesion,8
marines,1
finishes,2
banzai,1
bunkers,1
beach,8
minimizing,1
hopping,2
cancellation,1
worldwide,4
Ms,1
Cs,1
choose-your-own-adventure-style,1
uncharted,6
Astera,1
basecamp,2
Fifth,5
slay,5
Protect,1
badder,1
jungles,8
Forestor,1
dunes,1
fetid,1
Wastesgathering,1
moods,2
choose-your-own-adventure,3
armour,4
hard-won,1
Enjoy,2
crush-or-be-crushed,1
Leap,1
juggling,1
doom,2
Earn,4
wearing,1
swap,2
Want,3
hearts,2
Beginning,4
Recreates,1
D-Day,10
Landings,3
Paratroopers,1
Amphibious,4
Tanks,5
Waffen,2
A4,3
smoke,4
German/American,2
Mortars,2
MG,1
Stress,2
Six-sided,1
supplier,1
EnBW,3
Baden-Wrttemberg,1
Mannheim,1
deleted,1
Karlsruhe,1
stockholders,1
partners,5
expectations,3
spared,1
reliable,1
environmentally,1
Degenerates,5
decaying,1
Provinces,5
Wrstreich,2
unsavory,1
obligation,1
sandbox,3
cohesive,1
Encounters,1
Colossal,1
supersized,1
Weve,1
upsized,1
4x,2
added/replaced,1
massively,1
scorepad,1
heavyweight,1
cat-shaped,1
GameTrayz,2
tray,5
plug,3
appreciation,1
air-drops,1
sharp,3
framework,1
single-map,1
Enchilada,1
700,3
Platoon/Company/Battalion,1
scenario/rulebook,1
SCS,1
1.7,1
6-Jun,5
15-Jun,13
7-Jun,5
Mid-Campaign,2
10-Jun,3
Mini-campaigns,1
Omaha,3
Smaller,1
Carentan,1
14-Jun,1
Cutting,1
Cotentin,2
13-Jun,1
Crucible,1
8-Jun,1
Villers,1
Bocage,1
12-Jun,1
1600,3
crossroads,3
re-contest,1
Ishida,1
Mitsunari,1
Ieyasu,4
daimyo,6
lasted,5
improvised,2
harbored,1
doubts,1
midst,4
Cultivate,2
confident,3
allegiance,6
defection,3
replete,1
motivation,6
Allegiance,5
deployments,2
Loyalty,2
Challenge,4
3-hour,1
waged,3
7-week,1
highways,1
backcountry,1
skirmishes,8
elevated,2
265,1
authentic,3
Chance,2
Blocks,5
produces,3
Legitimacy,1
deplete,1
legitimacy,2
Recruitment,1
meanwhile,2
Concealed,1
lends,3
stackable,1
comprehensible,1
glance,1
TRUE,1
neglect,3
priorities,3
unready,1
unify,1
timeframe,2
5000,3
119,1
sticker,1
Matthew,1
BLOCK,1
Bear,2
multi-award,1
crewed,1
distinguishing,3
highlighting,2
thickness,1
slope,2
deflection,1
percentage,1
firefight,2
Spent,2
Cost,1
7AP,1
experiment,5
heighten,1
assess,3
attached,3
CAPs,1
mitigate,4
RAF,7
crushing,4
extinguish,2
pave,1
Undaunted,3
adapting,3
Maintain,1
talented,4
aces,2
Humanity,3
beset,1
heretics,1
xenos,1
stretched,4
Throneworld,1
creativity,2
erupted,4
Aegean,1
Basin,1
mythology,2
Corinth,1
Byzantium,2
Corcyra,1
lesser,4
remembered,5
Hellenica,1
3.5X,1
preeminent,1
posterity,1
warmonger,1
philosopher,1
priest,2
apostate,1
devotion,1
Divided,2
dominion,5
level-up,1
player-interaction,2
Rich,2
Bug,1
Volodymyr-Volynskyi,2
395,1
181,1
VUCA,1
Glen,8
substantially,1
pasture,1
barley,1
lochs,1
casks,1
scotsmen,1
landmark,2
persons,2
penalties,6
assessed,1
Improvements,2
adjustments,3
curve,2
one-third,3
Chronicle,3
Highland,3
Hammer,1
Scots,2
Englishman,1
suggests,3
Persons,1
Crews,2
Soulstones,2
Masters,5
Fates,1
theft,1
frightening,1
fodder,1
absence,2
supported,6
Totems,1
extensions,3
spellcasting,1
Lastly,1
Avatar,1
Strategies,3
spell-casting,1
Cheat,1
robo,1
supervisors,1
cameras,1
angled,1
ceiling,2
race-battles,1
robotic,3
checkpoints,2
attach,1
warehouse,5
frenzied,1
pre-painted,4
pre-made,2
courses,3
eighty,1
1804,1
Bonaparte,6
self-coronation,1
sanctity,1
monarchies,1
branded,1
pledged,1
Corsican,1
usurper,2
Bourbon,2
peacemaker,1
Armee,1
1805,3
climactic,5
ten-year,1
re-created,2
McLaughlin,1
Arts,4
ITALIAN,2
CAMPAIGN,4
1796-97,1
ARMY,1
ORIENT,1
BONAPARTE,1
EGYPT,1
1798-99,1
MARENGO,1
1800,2
SUN,1
AUSTERLITZ,1
V.,1
NAPOLEONS,1
APOGEE,1
1806-1807,2
WAGRAM,1
VII,2
RUSSIA,1
VIII,1
STRUGGLE,1
NATIONS,1
1813,5
IX,2
NAPOLEON,1
BAY,1
1814,4
WATERLOO,1
XI,4
PENINSULAR,1
XII,2
SPAIN,1
1811-1814,1
XIII,1
FINAL,1
GLORY,1
Linking,1
Oda,4
Nobunaga,2
unifier,2
succumbs,1
vassal,3
Akechi,2
Mitsuhide,1
1582,2
Hashiba,2
Hideyoshi,6
Yamazaki,3
Nagakute,2
Toyotomi,1
Bound,1
quo,1
accession,1
gigantic,3
suicide,4
Osaka,1
unification,1
heirs,1
Tenkatoitsu,3
Kawanakajima,1
1561,1
Unity,5
Sengoku,2
Jidai,2
1584,1
inertia,2
recipient,1
obligatory,1
Sieges,1
Z,1
solo/coop,3
stave,2
decimated,1
n,2
Nam,3
drops,4
furious,4
building-to-building,1
Anzac,1
Cong,1
Powerfully,1
Squads,4
spurred,1
Snipers,3
Medics,1
Corpsmen,1
Chaplains,1
Helicopters,1
armored-personnel,1
APCs,1
Test,2
mettle,3
Forgotten,2
Shrapnel,1
manuals,3
Downloaded,1
Viewed,1
LnLP,2
Library,7
LnLT,1
link,8
//library.lnlpublishing.com/,1
Burma,18
March-August,1
U-Go,2
Imphal-Kohima,2
equally,4
matched,3
dramas,1
unfolded,2
Imphal,2
Chindits,2
landed,2
Chinese/US,1
Myitkyina,1
imaginable,1
worst,2
ample,1
Galahad,2
markedly,1
dense,3
Gurkhas,1
oxen,1
ever-enigmatic,1
game-specific,2
hrs,2
6hr,1
Info,1
1/8th,1
Short,9
Thursday,1
Merril,1
Marauders,4
Sato,1
Dilemna,1
4-sided,3
Altar,2
lurkers,1
Lurkers,2
almighty,1
altars,2
rhunes,2
Brook,1
one-off,1
engrossing,2
Multi-Man,5
Simulating,1
foot,3
paramount,1
concerns,4
solvable,1
gifted,1
Renowned,1
Tetsuya,2
Nakamura,1
distills,2
proof,1
packages,2
perspectives,1
combatants,7
ingeniously,1
1-inch,1
Nakamuras,1
glimpse,1
Potions,2
Azerland,2
guessed,1
potions,6
drink,2
travelers,3
garnered,1
Survivors,4
Machines,1
Xenos,3
Tiles,7
Side,3
Invader,2
PK-L7,1
breed,4
Drillers,1
devils,1
Driller,1
Abomination,1
digs,1
hamper,4
Yahtzee,1
Kniffel,1
KNIFFEL,2
scorecard,1
melt,2
1824,3
Austrian-Hungarian,1
6-Mar,3
Leonhard,1
Orgler,1
1837,4
connects,2
notional,1
passengers,3
shareholders,5
Coal,1
forerunners,1
Director,1
self-published,1
2005,1
Johann,1
Maischberger,2
academia,3
expelled,2
unethical,1
incident,1
Biohack,2
Incident,1
daughter,1
blueprints,3
incomprehensible,1
namely,1
medium-complexity,1
Noman,1
funds,3
DNAs,1
beneficial,3
Evaluation,2
Theres,6
rustlers,1
10:13,1
Yuma,1
recently-dead,1
prairie,2
graves,1
cowpies,1
Undead,1
Alive,1
Zombie-blasting,1
Survivor,1
Brawler,1
Townsfolk,1
Faithful,1
Balconies,1
Train,4
Beneath,2
Med,2
Hunters,20
submarines,3
armistice,4
Armistice,3
purposely,4
accounted,4
armaments,3
make-up,2
Fans,2
problematic,1
profiled,2
Patrol,6
mine-laying,1
delivery,4
penetration,2
Acciaio,1
Adua,1
Cagni,1
Calvi,1
Foca,1
Glauco,1
Liuzzi,1
Marcello,1
Marconi,1
Perla,1
Assignments,2
Brazilian,4
Singapore,2
delivers,6
480,3
identified,2
tonnage,1
sunk,1
freighters,1
Commando,3
Delivery,2
Human,5
Minelaying,1
Daytime,1
Submarine,9
hull,2
doors,7
periscope,1
hydrophones,1
Advancement,2
Promotion,1
Medaglia,3
d'oro,1
al,6
Militare,3
d'argento,1
d'bronzo,1
Evasive,1
Maneuvers,1
Abort,1
Quality,2
Reassignment,1
Newer,1
Duds,1
SLC,1
2-sided,9
Mats,5
patrol,5
logsheet,2
20-sided,3
Boxed,5
Average,3
Two-Three,1
Replayability,1
2082,1
lucky,1
metropolises,1
outlands,1
prize,2
citizenship,1
stake,3
trial,2
Adjust,1
bash,1
skids,1
Stars,11
demise,2
codeword,1
Dortmund,2
Wehrmacht,4
"3,6",1
invaded,7
"2,900",1
km,6
"600,000",1
motor,2
"750,000",1
3350,1
7300,1
BLOCKS,3
EAST,3
recalls,2
recommended,4
one/two,2
threesome,1
furthermore,1
solitary,1
suggested,1
astonishing,3
125x87,1
49,7
laminated,2
multicolor,2
mapboard,4
manual,2
wooden/plastic,2
artisinal,1
buratto,1
technique,2
adopted,1
BITE,1
U-boat,6
53,2
full-strength,1
"30,000",2
Codeword,1
six-turn,1
Baku,2
Bagration,5
partnerships,1
Extremely,1
nines,1
variated,1
TZAAR,2
Tzaars,1
Tzarras,1
Totts,1
trinity,1
Shall,1
Meaning,1
TAMSK,1
felt,3
sand,2
timers,1
Biternia,2
aesthetic,2
wildly,2
Multiplayer,1
MOBA,3
Elemental,6
anticipate,2
Simulator,1
mod,1
horribly,2
Amerika,1
Bomber,14
Azores,1
mainland,4
Vendetta,1
revved-up,1
restoration,1
asphalt,1
Grab,3
hazard,2
wrecks,1
slicks,1
careening,1
nitro,1
copter,1
Microbadge,1
Zug,4
Deutschland,2
tickets,3
incomplete,1
solely,4
Austrian,8
Mrklin,2
passenger,2
Kilforth,13
Strangers,2
centre,3
Sprawl,1
supposedly,1
Guard,6
presiding,1
Masklaw,1
Gothic,1
Spells,2
Magazine,4
teachers,1
alchemists,2
sharpen,2
mixing,3
family-friendly,1
curious,4
potion-making,1
sweat,2
Potion,1
seconds,8
ingredient,2
scan,4
loaded,1
smartphone,3
alchemy,4
properties,4
facets,4
layers,5
Hube,2
battlesKirovograd,1
Kamenets-Podoliskiy,1
Poor,2
hampers,1
maturing,1
weakness,5
encircled,2
mandate,1
battalion/regiment/division,1
2.0i,1
10-100,1
Clover,2
word-association,1
Keywords,3
Clues,1
Combat-honed,1
conscripts,3
untried,2
batle-depleted,1
Scattered,1
over-extended,1
out-gunned,1
desperately,8
frantic,2
onoming,1
IRON,3
TIDE,3
chit-draw,1
derive,1
probable,1
Combined,3
backprinted,3
8/1/2002,2
Hexagon,1
Grenade,1
Thrills,1
chills,1
Francia,1
900,1
recent,3
outlying,2
townships,1
outsiders,2
Saracens,1
Vikings,3
women,5
outposts,2
commissioning,1
Paladin,2
concluded,1
Brawn,2
hottest,1
Dr,3
Strange,5
She-Hulk,3
Spidey,1
swings,1
spider-sense,1
Cinnibus,1
illustration,4
Sway,1
Swaby,1
Brave,1
Oliver,3
Stardate,1
49427.7,1
2371,1
Gamma,1
Quadrant,2
aggressors,2
Trek,11
six-mission,1
captain,5
Starfleet,1
Cosa,1
Nostra,1
gangsters,3
dirty,1
Investments,1
moneylending,1
prostitution,1
Bribe,1
clubs,2
friendships,1
stab,1
Often,1
bargain,2
Co-operation,1
alluring,1
Tzolkin,4
Calendar,1
corn,4
Pleasing,1
skulls,2
three-ring,1
binder,4
readable,1
full-service,1
index,5
reference,4
bazookas,1
paratrooper,2
glider,1
scenario-defined,1
goal-buildings,1
newcomer,2
nationalities,2
multi-day,2
dependencies,1
Introduction,4
Chapters,3
Index,1
Glossary,1
changes/chapters,1
Yanks,1
Code,1
Bushido,1
Gung,1
Ho,2
Paratrooper,1
RuleBook,1
17-18/A,1
29-30/B,1
31-32/F,1
92,2
Croix,1
Guerre,3
Hollow,3
Legions,6
7a,1
wiki,3
Matches,4
20-Oct,2
franchises,2
packaged,5
4-character,2
Horizon,3
Eva,1
Kaden,1
Miska,1
Demon,2
Blasphemy,2
broke,3
Arcadia,1
stole,1
undoubtedly,1
Stuck,1
worries,2
16-bit,2
FinalBossBlues,1
graphically,2
Pete,1
Jank,1
Nintendo,1
Flags,1
Father,3
Vergara,6
exorcist,1
boxer,1
Vatican,1
remote,7
tranquil,1
inexplicable,1
paranormal,2
phenomena,2
realise,1
parish,1
somehow,2
Paco,8
naive,1
Elena,4
vet,1
unveil,1
trio,1
apostle,1
Judas,4
Iscariot,1
betraying,2
Jesus,1
Christ,1
Coins,5
shoes,7
veterinary,1
surgeon,1
Cainites,1
padre,1
exorcista,1
boxeador,1
exconvicto,1
exiliado,1
Vaticano,1
remoto,1
tranquilidad,1
Villa,1
ver,1
alterada,1
fenmenos,1
paranormales,2
hechos,1
explicacin,1
pronto,1
relacionarn,1
nuevo,1
prroco,1
ingenuo,1
alcalde,1
inquieta,1
veterinaria,2
tratarn,1
desvelar,1
secretos,1
pasado,1
cura,1
significado,1
antigua,1
moneda,1
mantiene,1
oculta,1
Poco,1
poco,1
este,1
inslito,1
tro,1
hroes,1
encontrar,1
inmerso,1
conspiracin,1
treinta,1
monedas,1
apstol,1
lscariote,1
traicion,1
Jess,1
Nazaret,1
Monedas,1
te,1
pondrs,1
piel,1
tres,1
personajes,1
principales,1
trama,1
Padre,1
Alcalde,1
Debers,1
investigar,1
sucesos,1
suceden,1
enfrentarse,1
seres,1
otro,1
mundo,2
intentar,1
sabotear,1
fuerzas,1
mal,1
Logrars,1
tu,4
si,3
completas,1
misiones,1
irn,1
apareciendo,1
principio,1
captulo,1
mismo,1
tiempo,2
evitas,1
Cainitas,1
hagan,1
Moneda,2
custodias,1
ya,1
consiguen,1
hacerse,1
consecuencias,1
sern,1
devastadoras,1
humanidad,1
Carlos,1
long-standing,1
feud,1
Bourbons,2
Habsburgs,2
pressed,1
Card-Driven,3
elegantly,3
swing,4
partnership,2
Duke,4
Marlborough,1
Eugene,1
Savoy,1
Marshals,1
Villars,1
Vendome,1
Berwick,1
stresses,2
fortresses,5
high-point,1
formal,1
rarely,5
besieger,1
neatly,2
unusually,1
stout,1
automatic,4
1713,1
Succession,2
dominions,1
continuing,3
claimant,2
V,6
Revive,3
Harness,2
populate,6
5-part,1
replayed,2
indefinitely,1
dual-layer,2
Populate,1
terrains,2
Shuffle,2
ecologically,2
habitat,2
flora,1
fauna,1
dwellers,3
mushroom,1
horizontally,2
dweller,1
Lookout,2
Greenline,1
label,1
FSC,1
certified,1
avoiding,8
440,1
condensed,1
Feast,3
Odin,2
reliving,1
pillages,1
northerners,1
viking,1
Scandinavian,2
pirates,4
Leif,1
Eriksson,1
Columbus,1
intruders,1
Normans,2
1066,1
seafarers,1
unfortunate,2
crop,4
shortfalls,1
distress,1
financially,1
StoryBoardGamer,1
review,3
points-driven,1
pathways,3
whopping,3
-86,1
61,3
arranged,2
proportionally,1
alternating,5
encircling,1
cultivation,1
6.81707E+11,1
Wheel,7
Danube,1
Ulm,1
15-Sep,1
Oct.,2
Drenstein,1
Kutuzov,1
Trap,1
Nov.,2
Schngrabern,1
Rearguard,1
Austerlitz,1
Pratzen,1
Sokolnitz,1
Dec.,1
OSG,3
Details,1
TLNB,1
appearing,2
manufacturing,1
savings,1
STANDARD,1
TLNB-GAME,1
480m,1
525,2
500-800,2
men/SP,6
turn-duration,1
hour/turn,1
Top-Shelf,1
Sound,5
Unrivaled,1
savored,1
specially,1
surveys,1
environs,1
assortment,6
allowances-,1
in-depth,3
desires,2
two-map,3
one-map,5
Mendenhall,1
Wilder,1
Reserve,3
Ammunition,1
Bragg,1
Commanders,4
over-sized,2
"2,100",1
Varies,1
BILLOWING,1
SMOKE,1
NORTH,1
Skulk,2
Peak,3
smell,3
wafts,1
engulf,1
foxen,2
hastilydispatched,1
behemoth,1
Guardian,3
Foxen,1
Bears,3
gameboards,1
guardian,1
Dual,1
Purpose,1
Sports,1
Blitz,2
Bowl,14
touchdowns,1
mixture,2
Nuffle,1
Crush,1
Nippon,5
re-implementation,1
Hisashi,1
Hayashi,1
entrepreneurial,1
baron,2
richest,4
Balance,2
budget,1
bonds,4
personally,1
narrow,5
Foreseeing,1
Tricorne,6
brigade,4
linear,3
inherent,5
doctrine,8
Knowing,2
rout,3
chairs,2
smattering,1
better-known,1
Bunker,2
-17,1
1775,3
1776,2
Freeman,1
1777,3
Bemis,2
Redoubts,1
Monmouth,1
1778,1
Camden,1
1780,1
Cowpens,1
1781,4
Guilford,1
Courthouse,1
Hobkirk,1
Eutaw,2
Springs,6
Comes,2
Prepared,3
Scar,1
Yzma,1
Groove,1
Ratigan,1
Mouse,1
wires,9
countdown,1
gon,2
Busters,1
collaborate,2
wire,1
BOOM,1
Tick,1
tock,2
tick,1
blew,1
Plenty,1
bombs,4
12-Jan,1
pointing,1
detonator,2
Distilled,1
distillery,4
push-your-luck,1
inherited,1
someday,1
distiller,1
renowned,8
distilling,2
profits,4
Distiller,1
obtained,4
D100,2
recognition,4
pursuits,1
pencil,2
eraser,3
harks,1
choose-your-own,1
lunch,4
filler,1
//www.mk-games.co.uk/d100dungeon,1
Chao,1
Phraya,2
Bangkok,1
Thailand,1
century-old,1
floating,1
stall,5
relive,5
commodity-speculation,1
pick-up-and-deliver,1
prices,3
Buddha,1
barge,1
Timeless,4
Noside,2
Show,1
Arsne,2
Lupin,2
Diamond,2
ChronoWarp,1
Noside-Show,1
groe,1
weie,1
Diamant,1
Verloren,1
im,2
Zeitstrudel,1
Hitster,5
sequentially,1
chronological,3
stability,2
productive,1
amaze,2
prehistoric,2
Nation,4
indirectly,3
competed,1
'More,1
Winston,1
Churchill,7
Bosnia,3
Herzegovina,3
1992,4
indiscriminate,1
shelling,1
atrocities,1
ethnic,1
Bosniaks,4
Serbs,4
Croats,3
paramilitary,1
Serbia,2
Krajina,1
Croatian,2
peacekeepers,1
airforce,1
Sarajevo,2
Srebrenica,1
Brotherhood,2
1992-1995,1
Bosnian,1
Posavina,1
corridore,1
Bosniak,2
enclaves,1
Point-To-Point,1
CRT,6
Interaction,1
1500-2000,1
data,4
Majority,2
non-motorized,1
separating,2
fortify,2
turnarounds,1
pragmatical,1
Interrupt,1
Redeployment,1
mimic,1
Attitude,1
stance,1
refugee,2
reduction,3
invite,2
Safe,1
overreach,1
media,3
outcry,1
starving,2
unsupplied,1
calculate,2
clutter,1
unnecessary,3
socialist,2
nicknamed,1
ethnical,1
irony,1
brotherhood,1
Point-to-point,3
260,1
Serbian,1
Ten-sided,1
inaccessible,1
combo-licious,1
Aim,1
WizKids,1
Companion,1
input,3
handy,1
lookup,1
iOS,1
Fields,8
Breed,1
pin,1
bars,1
decorated,2
Peleliu,1
Flares,1
pouring,1
Chosin,1
Reservoir,1
Hue,1
1968,1
Present,1
diceless,2
observers,1
Islam,1
monarchy,1
Sultan,6
dispute,2
sect,2
Hashashin,5
Assassins,1
root,2
Belaad,1
Quills,1
Vizier,1
Treasurer,2
Sheriff,1
Bahlool,1
Preacher,1
Trustworthy,1
Altruist,1
Folk,1
Sect,1
Hashash,1
Spy,3
Assassin,2
Scholar,1
proceed,2
prevails,3
claustrophobic,1
Sphere,1
dragging,1
fears,2
amplified,2
dimensions,5
torturing,1
6-Jan,4
Lovecrafts,1
venturing,3
Unimaginable,1
fatal,3
strategical,2
Devour,5
Spawn,2
Refresh,4
nasty,1
spawned,2
ventured,1
carelessly,1
alternately,1
careless,1
maintenances,1
exchanging,1
locking,1
investigator,4
irreplaceable,1
distinctive,5
behaviors,1
intertwined,1
devouring,1
reroll,3
insanity,3
cumulates,1
1900s,1
neurologist,1
Sigmund,1
Freud,2
theory,1
psychoanalysis,1
study,8
unconscious,1
supporters,4
Wednesday,2
symbolism,1
groupthe,1
Psychological,1
Societymarked,1
psychoanalytic,1
formulate,1
therapeutic,1
practice,2
clientele,1
Freuds,1
distinguished,1
contemporary,1
peers,2
publish,2
invigorated,1
coffeelots,1
Unconscious,1
rondels,3
cascading,3
Ideas,3
Meeting,3
inkpot,1
multi-level,2
Manifest,1
deep-seated,1
Latent,1
Insights,1
catharsis,1
lifting,1
cardsunlocking,1
end-game,7
solidified,1
signaled,2
hustle,1
bazaar,3
alleys,2
wheelbarrows,1
warehouses,1
transported,3
retinue,1
Possible,5
Paying,1
Filling,1
Selling,1
segment,3
intervals,2
approximated,1
5-man,1
10-man,1
Radios,3
pistol,1
BAR,1
Anne,1
Klein,1
Halston,1
Oscar,2
Renta,1
Stephen,1
Burrows,1
Bill,1
Blass,1
Yves,1
Saint,2
Laurent,1
Hubert,1
Givenchy,1
Emanuel,1
Ungaro,1
Cardin,1
Dior,1
dresses,2
celebrities,2
annoy,1
gossip,1
overly-long,1
2h,1
30min,1
37min,1
Correspondingly,1
traveler,2
Gallow,2
civilized,1
Dethelm,1
Surrounded,1
homestead,1
Bantam,1
Begin,1
anew,1
Grit,1
burn,3
Notorious,1
outperform,1
gunslinger,1
malicious,3
arsonist,1
stealthy,2
lookout,1
cabins,1
board-gamer,1
weve,4
skater,2
turnover,1
Rolling,2
Double,1
puck,1
Fabulosa,1
magics,2
bored,2
populace,3
Brawl,5
entertainment,4
timelines,1
pluck,1
spectacle,1
staged,1
synergistic,2
faction-free,1
displace,1
to-and-fro,1
mashup,1
Dioses,1
oracles,1
mythologies,1
ensemble,1
DLH,1
Trajan,4
Mancala,1
pit-and-pebbles,1
bowls,2
bowl,4
distributes,1
one-by-one,1
Wherever,1
Forum,1
translates,1
votes,5
VP-related,1
snagging,1
Maracaibo,2
Pfister,3
variousactions,1
Armada,4
mini-expansion,2
out-manoeuvred,1
pursued,3
retreating,3
Desaix,1
defiant,3
Marengo,4
Austrians,4
Triomphe,2
Departing,1
manoeuvres,3
locale-based,1
thrill,2
Fortune,4
Somme,7
Sequel,1
Friedensturm,3
simulated,4
Blucher,1
mid-April,1
re-create,1
Amiens,1
succumbing,1
panic,1
exception,3
re-construction,1
tempo,3
Petains,1
Reticence,1
Simulates,1
Inter-Allied,1
Stoss,1
principally,1
Hutier,1
Seventeenth,1
Stosstruppen,2
wasting,2
provoking,1
fury,2
Ludendorff,1
Doullens,1
Conference,1
Petain,1
Haig,1
accepted,3
Foch,1
inter-Allied,1
conference,14
conquests,2
obtaining,3
pleased,1
proposed,3
A1,2
single-sided,1
english,2
Nuts,1
uninhabited,1
traces,1
Ruins,3
Arnak,2
deck-builder,1
randomness,4
mitigated,2
encouraging,3
all-in-one,1
flagship,1
#NAME?,1
long-out-of-print,1
Brandywine,8
Guilford/Eutaw,2
considerable,3
Miklos,1
endeavored,1
Saratoga,2
Momentum,5
Freemans,1
Disruption,6
ontopof,1
Disrupted,6
plain,2
signifying,1
reminder,1
Parade,3
obscures,1
forget,4
amusettes,1
Hessian,1
redone,1
protocol,1
Knyphausens,1
Feint,1
newoptionalintelligence,1
Muddying,1
Waters,1
introduced.While,1
plagued,1
restricting,1
Bivouac,1
set-piece,1
predictable,2
Muddy,1
permutations,1
Brits,2
ford,1
Partially,1
Hindered,1
Dry,1
Mapboards,1
Looting,1
Replacement,2
1347,1
infection,3
residence,1
temporarily,1
accommodating,1
rescued,1
residents,2
subside,1
Nightfighter,8
Ace,17
1943-44,2
intercept,12
incoming,6
sorties,3
kills,3
nightfighter,8
ace,4
narrate,2
Bf110,2
Ju88,1
215/217,1
He219,1
Ta154,1
originating,2
Melsbroek,1
Schipol,1
Deelen,2
Trond,1
Twenthe,1
Leeuwarden,1
Venlo,1
Gilze-Rijen,1
Bremen,3
Vechta,1
Schleswig-Holstein,1
Stade,1
Florennes,1
Dijon,1
Juvincourt,1
Stendal,1
Parchim,1
Werneuchen,1
Schleissheim,1
Neubiberg,2
Mnster,4
Frankfurt,2
Mainz,1
Rhein-Main,1
hardware,2
faithfully,3
characterized,2
Pilot,7
Funker,1
Radio,3
Operator,3
Bordmech,1
Engineer,4
Bordschuetze,2
Rear,2
Gunner,2
weave,4
checking,6
sortie,5
Spoof,1
deceived,1
ensue,3
ascertain,2
repeat,5
unscathed,2
Silent,5
Consim,1
Countersheet,2
unit-counters,2
Sixteen,3
Forty,1
Sixty,3
Logsheet,2
Lid,3
Manufacturer,1
complains,1
neighbors,2
cart-driver,1
nods,2
Ever,1
worshiping,1
Giorgio,1
'm,2
inn,1
gestures,3
cart,2
Gon,1
fisheries,1
olive-farmers,1
polluted,1
reply,1
bushels,1
stumps,1
saint,2
adore,1
Santa,3
Maria,6
depleted,3
1940s,1
Angeles,1
LAPD,1
homicide,1
intimidating,1
concealing,1
snitches,2
Chisel,6
CoA,2
ARC,1
Adaptive,1
Response,1
interrogating,1
Suspects,1
paragraph-book,1
O'Shea,1
insists,1
Topsy,1
Nightclub,1
Detectives,1
casebooks,1
constructed,4
upside,2
hot,4
questioning,1
noir,1
Sleep,1
Ellroy,1
L.A,1
L.A.,2
Noire,1
Rockstar,1
murder-mystery,1
profile,2
doubt,1
confusion,2
seclusion,1
propelled,1
groundbreaking,2
fallout,1
regenerators,2
reclamation,1
aboveground,1
recolonizing,1
adeptly,1
expenses,1
versatility,1
Fulfilling,1
authorities,4
titled,2
SSD,5
3-ring,1
disassembled,1
Re-implements,4
Re-implemented-by,1
Seventh,1
Screening,1
popcorn,1
Tonight,2
premiers,1
unharmed,1
welcomes,2
disciples,2
Mater,1
Li,1
teachings,1
7,1
EAGLE,1
infiltrated,2
Agents,7
identify,3
mole,1
finalise,1
gloom,1
imperious,1
lawless,1
Dogs,5
winds,2
tropical,2
cerulean,1
Call,1
heros,2
retells,2
Nazi,3
player-friendly,2
alight,3
on-board,2
blended,2
collation,2
wargaming,6
simulations,2
story-centric,2
steppes,4
simple-yet-innovative,2
sophistication,2
degradation,2
once-invincible,2
yielding,2
warships,1
remembering,2
Patrols,1
differing,3
prosecuting,2
makeup,1
comprise,2
Radioactive,1
sentience,1
Farms,1
parodies,1
Eurogames,2
Catan,1
Supreme,2
Barns,1
Armories,1
Spies,2
nukes,1
herds,1
Nemesis,9
retribution,1
hubris,2
backwater,1
Stilwell,7
despised,1
Marshall,3
Roosevelt,4
Kuomintang,1
sack,2
incompetence,1
Chiang,4
Kai-Shek,2
interested,4
lend-lease,1
Mountbatten,2
Wingate,3
certifiably,1
reconquer,1
Slim,2
rude,1
querulous,1
flamboyant,1
hopeless,1
incompetent,1
retake,2
meantime,1
outnumbered,6
Chindit,1
Yunnan,2
ZoC,2
non-existent,1
Especially,1
enforced,1
DRM,1
Satisfaction,1
actively,2
deducted,2
displease,1
superiors,2
ponder,1
SMOG,1
Moloch,4
Gentlemen,4
Crown,2
Secretly,2
opportune,1
surely,2
impacted,2
Released,1
'41,5
MOSCOW,1
light/medium,1
Centre,3
bridgeheads,1
Dnieper,1
invaders,9
pushes,3
collapse,9
uncompromising,1
outbreak,2
hostilities,1
unparalleled,3
till,2
capitulated,1
Holland,9
peak,1
heel,1
recovered,1
purges,1
1937-1938,1
marshals,1
kick,2
rotten,1
edifice,1
tumbling,1
22nd,3
Leeb,1
Bock,3
Timoshenko,1
undertaking,3
wildest,1
inroads,1
accompanied,2
armoured,1
backed,3
outskirts,3
two-thirds,1
stiffening,2
thirdly,1
three-quarters,1
freed,1
garrisoning,1
re-evoke,1
Patriotic,1
Citytrip,3
Brugge,3
memorable,4
musea,1
restaurants,1
scoresheet,2
flips,1
Simultaneously,1
everybody,1
7,1
satisfaction,1
bookstores,1
influenced,5
spetacular,1
uniform,1
archenemy,1
Comic,2
collections,3
Spotlight,1
Icons,1
Appearance,5
Visual,1
Memorable,1
Clashes,1
imagined,3
Pyrenees,2
Alps,1
dated,1
ONUS,3
Vs,2
recommend,2
2.9,1
Centuria,1
Maniple,1
